4758,Exo5
4759,Dock5
4760,1110037F02Rik
4761,Cib1
4762,Ecscr
4763,Gm16066
4764,Inpp5e
4765,Ttc36
4766,Ttll11
4767,Pianp
4768,Skint2
4769,Gipc2
4770,Gm15703
4771,Tram1l1
4772,Rab18
4773,Gm15751
4774,Ttc39d
4775,Hbs1l
4776,Arsi
4777,Pld5
4778,Kirrel3os
4779,Kbtbd2
4780,Ankrd45
4781,Ube2d2a
4782,Zfp790
4783,Itgb3
4784,Mrps11
4785,5033417F24Rik
4786,Tbc1d19
4787,Ildr1
4788,Hnf4g
4789,Mrps14
4790,BC026585
4791,Tex16
4792,Srgap2
4793,Tma7
4794,Frmpd3
4795,Ppic
4796,Auh
4797,Ulk2
4798,Nptn
4799,Gm26824
4800,Foxj2
4801,Brsk2
4802,Ttc13
4803,Fth1
4804,Afap1l1
4805,Gm2974
4806,Abtb1
4807,Fgd3
4808,Gm15320
4809,Tcof1
4810,Sema4f
4811,Notch3
4812,Mn1
4813,Tob1
4814,Stxbp5l
4815,Acat2
4816,Gm14000
4817,9130023H24Rik
4818,Evi5
4819,Ccdc47
4820,Irf9
4821,Usp42
4822,Gm7785
4823,Ripk1
4824,Gsta4
4825,Nuggc
4826,Ttc21a
4827,Bre
4828,Arg2
4829,Mboat4
4830,Dopey1
4831,Tomm6
4832,Serping1
4833,Gm20655
4834,Lrrc75aos2
4835,Gm26788
4836,Paf1
4837,Sdhaf3
4838,Gm13532
4839,Gm5873
4840,4930518C09Rik
4841,Gm9403
4842,Isoc2a
4843,Apobec3
4844,Nup188
4845,Mgea5
4846,Srsf12
4847,Kif5c
4848,B3galnt1
4849,Rgs19
4850,Pcgf3
4851,Dennd4b
4852,Fbln5
4853,Arf2
4854,Carnmt1
4855,Zfand2a
4856,Fn3k
4857,Zmpste24
4858,Mir378c
4859,Neb
4860,Tst
4861,Myt1
4862,Timeless
4863,Usp5
4864,Chrm1
4865,Eif3g
4866,Cnbp
4867,Heph
4868,Hmgb1-ps2
4869,Micalcl
4870,Gm5555
4871,Cit
4872,Gm17112
4873,Camkmt
4874,Polg
4875,Tmsb10
4876,Epha5
4877,Sv2a
4878,Gm9874
4879,Sec23ip
4880,Obfc1
4881,Immp2l
4882,Gm13241
4883,Ppfia2
4884,Lrrc9
4885,Cyp4f15
4886,Rsph9
4887,Slain1os
4888,Cstf3
4889,2610002M06Rik
4890,Hspb8
4891,Gabrg2
4892,Qrsl1
4893,Abcc8
4894,2610035D17Rik
4895,Scaf4
4896,Agfg2
4897,Phlda1
4898,Adgrl4
4899,Ngly1
4900,D230017M19Rik
4901,Gm13841
4902,Cnep1r1
4903,S100pbp
4904,Fam83a
4905,Cyp11a1
4906,Psen2
4907,Spag17
4908,Nat14
4909,2900011O08Rik
4910,1700123M08Rik
4911,Gm13642
4912,Gna15
4913,Mospd1
4914,Prdm16
4915,Mief1
4916,Kpna7
4917,1700120C14Rik
4918,Mars
4919,Uqcrc2
4920,Gfer
4921,Optn
4922,Aldh1a3
4923,Rab10os
4924,P4htm
4925,Rsf1os2
4926,Osbpl3
4927,Sun2
4928,Gm15478
4929,Hspa4
4930,Fn3krp
4931,Poldip3
4932,Gm16275
4933,Gm43647
4934,Sugct
4935,Zc3h12a
4936,Gm37340
4937,4930590J08Rik
4938,Psmd8
4939,Rps6ka1
4940,Zfpl1
4941,Ccdc110
4942,Plekha8
4943,Nsd1
4944,Bmp1
4945,Tbc1d10a
4946,Borcs7
4947,Amph
4948,Fbxo15
4949,2310002L09Rik
4950,Dars
4951,Gm28036
4952,Sorcs1
4953,Ext2
4954,Mrrf
4955,Pmpca
4956,Qdpr
4957,Zyx
4958,Hk1os
4959,Rhobtb1
4960,Ypel4
4961,Itga5
4962,Cfap46
4963,Gm12151
4964,Plekhb2
4965,Adamts10
4966,Myef2
4967,Reep3
4968,Gm14427
4969,Klra4
4970,Gm12494
4971,4930463O16Rik
4972,Tmem127
4973,Vasp
4974,Dck
4975,Trat1
4976,Pdcd4
4977,Serinc5
4978,Plcb2
4979,4933406C10Rik
4980,Actr1b
4981,Abr
4982,Spop
4983,Oxtr
4984,Ccnl2
4985,Gaa
4986,Bdh1
4987,Rasal3
4988,Ccne1
4989,Rec8
4990,Gm12903
4991,Mybpc1
4992,Ccdc151
4993,Gm13094
4994,Krcc1
4995,Pfn1
4996,Scg2
4997,Glyctk
4998,Mccc1
4999,Ccdc66
5000,Ube2q1
5001,Erich3
5002,Sympk
5003,Acta1
5004,Ubtd1
5005,Gm7589
5006,Gm11844
5007,Uevld
5008,Ltb
5009,Ptbp2
5010,Rars
5011,Tigd3
5012,1700025N21Rik
5013,Gm43486
5014,Thoc1
5015,Gm5277
5016,H2afj
5017,Nfatc2ip
5018,Mrpl53
5019,Sugt1
5020,Gm8091
5021,Cxx1c
5022,Pdcl2
5023,Gm23036
5024,Mroh1
5025,Usp16
5026,2610206C17Rik
5027,Tmem206
5028,Pogk
5029,Gm26512
5030,Gm3510
5031,Gabra4
5032,4930415F15Rik
5033,Gm9917
5034,2810001G20Rik
5035,Gm37381
5036,Gm26858
5037,Syt6
5038,Ncaph
5039,Lrp6
5040,A830031A19Rik
5041,Lin37
5042,Sema3b
5043,Cnn1
5044,Ncbp2
5045,Taok1
5046,1700021F05Rik
5047,Gm9064
5048,Efhc2
5049,A930024E05Rik
5050,Eif3a
5051,Lin7a
5052,Tnk2
5053,2010107G23Rik
5054,Gm19744
5055,Hgfac
5056,B3galnt2
5057,Mpp4
5058,Elmo2
5059,Elf4
5060,Gm5615
5061,Slc9a1
5062,Apba2
5063,Dnajb2
5064,Cd37
5065,Ern1
5066,Irak1
5067,Cap2
5068,Ifnar2
5069,Tspan2
5070,Nsl1
5071,1810021B22Rik
5072,Rpl14-ps1
5073,Slc9a7
5074,Tmtc2
5075,Adgrv1
5076,Fam169a
5077,Cmpk1
5078,Fhl1
5079,Skint1
5080,Gm38393
5081,Mfsd2a
5082,Gm5263
5083,Gm37464
5084,Asap2
5085,5430416N02Rik
5086,Ankrd54
5087,Il34
5088,5530601H04Rik
5089,Spata13
5090,Gtf2h5
5091,Gm3851
5092,Ubxn1
5093,Cox15
5094,Fbxl12
5095,Gm28933
5096,2700081O15Rik
5097,Pqlc2
5098,Osbp
5099,Pyroxd2
5100,Tmem261
5101,Eef1g
5102,Gm25464
5103,Snx5
5104,Mrps15
5105,Zfp518a
5106,Ldlrad4
5107,Zswim1
5108,Klhl2
5109,Gm10653
5110,Zfp653
5111,Rps10-ps2
5112,Pms2
5113,Gkap1
5114,Strbp
5115,Ufc1
5116,Mgst2
5117,Furin
5118,Gm29521
5119,Hif3a
5120,Gm12940
5121,Shc1
5122,Ibtk
5123,Tbc1d10c
5124,Xlr4a
5125,Tpra1
5126,Emx1
5127,Ndel1
5128,Gm15832
5129,Catsperd
5130,4731419I09Rik
5131,Ighm
5132,Twsg1
5133,Gm26755
5134,Sirt4
5135,Rassf4
5136,Mmab
5137,Tomm40
5138,Gm26896
5139,Arl5c
5140,Gm37200
5141,Gsto1
5142,Zic2
5143,Gm2076
5144,Nudt4
5145,Aaas
5146,Gm26559
5147,Gna12
5148,Nubp2
5149,Ddah2
5150,Bco1
5151,Srpx
5152,Commd1
5153,5330434G04Rik
5154,Kcnj13
5155,Dstn
5156,Bri3bp
5157,Ankrd7
5158,Nhp2
5159,4930566F21Rik
5160,Grin2c
5161,Gm43731
5162,D930016D06Rik
5163,Wnt11
5164,Cmtm4
5165,3110040N11Rik
5166,Sri
5167,Aar2
5168,Il18bp
5169,Rps10-ps1
5170,Dusp26
5171,Wac
5172,Pcdh20
5173,Tnfaip8l1
5174,Myo19
5175,Gid8
5176,Gm13481
5177,Pcx
5178,Zfp72
5179,Dhfr
5180,Atf4
5181,Ppp1r37
5182,Akr1c6
5183,Sirt1
5184,Ddb2
5185,Plk2
5186,Gm15929
5187,Mb21d1
5188,Ppat
5189,Dclre1a
5190,Synj1
5191,Morn2
5192,Hpgd
5193,Eda2r
5194,Tmem160
5195,Pepd
5196,Tctex1d1
5197,Sp140
5198,Oit3
5199,Adgrl3
5200,Rps27rt
5201,Ablim2
5202,Msrb2
5203,2310043M15Rik
5204,Cadps
5205,Gm15820
5206,Gm15496
5207,Sh3gl1
5208,Agpat4
5209,Rpl41
5210,Nop56
5211,Smg8
5212,4921534H16Rik
5213,Gm8242
5214,Gm25830
5215,Wnk3
5216,Dnajc22
5217,Fgf7
5218,Gm10552
5219,Gm13961
5220,Cacng1
5221,Get4
5222,Agbl4
5223,Mapk1ip1
5224,Gm14849
5225,Dedd2
5226,Pitpna
5227,Gm6568
5228,9630028H03Rik
5229,Vmn2r1
5230,Itfg1
5231,Ppef2
5232,Coq10a
5233,Foxm1
5234,Eps15
5235,Zfp597
5236,Zfp28
5237,Gm13709
5238,Crip1
5239,Gm29157
5240,Sgce
5241,Neat1
5242,Casp1
5243,Cd2ap
5244,Gm37035
5245,Smarcd1
5246,Gm4987
5247,Gm26796
5248,Dync2li1
5249,Rangap1
5250,Gm14403
5251,4930405A21Rik
5252,Heg1
5253,Gm14508
5254,Yy1
5255,Catsper4
5256,Gm25550
5257,Tle3
5258,Pou3f1
5259,Ggt1
5260,Abracl
5261,Crocc2
5262,Sult1a1
5263,Tmem222
5264,Adamts16
5265,Rap1gap
5266,Cep131
5267,Msi1
5268,Tdo2
5269,Sntg2
5270,4933401H06Rik
5271,Gm11224
5272,Gm3571
5273,Ptchd2
5274,Gm16152
5275,Adgrg3
5276,Pqlc1
5277,Ddx21
5278,Mis12
5279,Fnbp4
5280,Gm37027
5281,Rc3h2
5282,Gm43192
5283,Klf9
5284,Pnpo
5285,Ccdc159
5286,Ttc39a
5287,4921507P07Rik
5288,Nosip
5289,Ift57
5290,Rnf34
5291,Blm
5292,Ston1
5293,2310069G16Rik
5294,Gm20731
5295,Cenpc1
5296,Gm16294
5297,Gsg1l
5298,Sycp3
5299,Mirt1
5300,Shq1
5301,Gm43012
5302,Cops4
5303,Tesc
5304,Hsd17b4
5305,Gmfg
5306,Spryd3
5307,Zfp507
5308,Actr3
5309,Bche
5310,Fcho2
5311,Gm15839
5312,Gm28756
5313,Tamm41
5314,Jak2
5315,Zfp513
5316,Bcat2
5317,Gm19426
5318,Arl13b
5319,C7
5320,Ctdspl
5321,Dhx34
5322,Nedd4
5323,9330158H04Rik
5324,Gm9945
5325,Nmnat3
5326,Pdgfb
5327,Rab26os
5328,Zpr1
5329,Gm4011
5330,Gm11266
5331,4931440J10Rik
5332,Mterf2
5333,Dmrt2
5334,Acad8
5335,G2e3
5336,Gpatch4
5337,Irs2
5338,Tex35
5339,Zmym6
5340,Fhl4
5341,Wipi2
5342,Rrad
5343,Rpl18a
5344,Zfp13
5345,Gm13977
5346,Epb41l4b
5347,Gm14461
5348,4933427G23Rik
5349,Klhdc4
5350,Gm14101
5351,Mrpl54
5352,Tnrc6c
5353,Kansl2-ps
5354,Rabif
5355,Rlf
5356,Prdx5
5357,Vgll3
5358,Impg2
5359,Abcg5
5360,B2m
5361,Gm10644
5362,Ahcyl2
5363,Taf1b
5364,Dnajc24
5365,Golga7b
5366,Mapkap1
5367,Cpxm1
5368,Pom121
5369,Zfp763
5370,1700109H08Rik
5371,Fmnl3
5372,Rpl7
5373,Pcmtd2
5374,Fbxo18
5375,Homez
5376,Pcgf5
5377,Ctbp2
5378,Cfap20
5379,Gm14252
5380,Pcdh8
5381,Fads1
5382,Lyl1
5383,Macrod2
5384,4931414P19Rik
5385,Ankdd1a
5386,Dock11
5387,Vstm2l
5388,Gm24455
5389,1700052K11Rik
5390,Hmga2
5391,Qrich2
5392,Taf1d
5393,Bhlhe40
5394,Aox3
5395,Nabp2
5396,Crtam
5397,Bcl2l15
5398,1700048O20Rik
5399,Ago1
5400,Eme1
5401,Polg2
5402,Tmc5
5403,Fam188b2-ps
5404,B3gnt7
5405,Taf3
5406,Maea
5407,Rnf14
5408,Msx3
5409,Oaz2
5410,Rbm26
5411,Pstpip1
5412,Slc35c1
5413,Oprk1
5414,Fabp5
5415,3010001F23Rik
5416,Actc1
5417,Gm16541
5418,Adamtsl3
5419,Crtc2
5420,Nap1l3
5421,Suz12
5422,Pdcl
5423,Derl2
5424,Gm12265
5425,Gm8234
5426,Lhcgr
5427,Ucp1
5428,Ecsit
5429,Gm23393
5430,Wdr35
5431,Samd7
5432,Ppt1
5433,Wasf2
5434,Rchy1
5435,Luzp2
5436,Supt4a
5437,1810019D21Rik
5438,Fbxl18
5439,Trp63
5440,Senp5
5441,Dennd2c
5442,Gm8228
5443,Lor
5444,Sema3f
5445,Gm15204
5446,Jade3
5447,Gm6990
5448,Gm7494
5449,Mthfsl
5450,Ccdc6
5451,Gm12992
5452,Med24
5453,Cdh11
5454,Rab9b
5455,Chfr
5456,Gm20417
5457,Arxes1
5458,Ccnh
5459,Hsd11b2
5460,Gm43505
5461,Gm28494
5462,Cyp2j8
5463,Cldn24
5464,Mib1
5465,Mfap5
5466,Gm9888
5467,Pdzd3
5468,Smarca1
5469,Gm34727
5470,Nlgn1
5471,Zfp108
5472,A430105J06Rik
5473,Cep57
5474,Nubpl
5475,Gm12132
5476,S1pr5
5477,Nudt7
5478,Zfp560
5479,2810404M03Rik
5480,Ndufc2
5481,Hif1an
5482,Mlst8
5483,Cfap69
5484,Snrpd2
5485,Gm11184
5486,Npm2
5487,Rpl31-ps22
5488,Brwd3
5489,Mrpl50
5490,Chst2
5491,Cxx1a
5492,Ezh1
5493,Fer1l5
5494,Gm11986
5495,Faf1
5496,Ttc27
5497,Gm37770
5498,Iglon5
5499,Ndufc1
5500,1700060O08Rik
5501,Gabrg3
5502,Lrp8os2
5503,Parvaos
5504,Tmem238
5505,Ice1
5506,Ngf
5507,Gm25582
5508,Jagn1
5509,Arrdc2
5510,Mrps12
5511,Atp13a5
5512,Brap
5513,Cpne5
5514,Rcn2
5515,Eml3
5516,Cdcp1
5517,Frmd3
5518,Kitl
5519,Gm11516
5520,4932412D23Rik
5521,Cyp4f16
5522,Lsm6
5523,Glis3
5524,Gm26994
5525,Pigo
5526,Gm12227
5527,Adar
5528,Cdc25c
5529,Pdk3
5530,Plcxd2
5531,Gm14286
5532,Gm42984
5533,Slc6a11
5534,B4galt4
5535,Klrg1
5536,Acy1
5537,Kifc2
5538,Rab11fip3
5539,Zfp438
5540,Kmo
5541,Dram2
5542,Bin1
5543,Hspd1
5544,Exosc4
5545,Cdh5
5546,Cept1
5547,3830406C13Rik
5548,Stac2
5549,Syt7
5550,Prr14l
5551,Rcor2
5552,Rilpl2
5553,Gm11672
5554,Gm17116
5555,Ccdc13
5556,Ids
5557,Ankrd27
5558,Wdr18
5559,Prelid1
5560,1700030K09Rik
5561,Gm6457
5562,Tnfaip1
5563,Gm29260
5564,Gm15938
5565,Rictor
5566,Gm12933
5567,Fbxo17
5568,Gm26694
5569,St3gal5
5570,4930417H01Rik
5571,Limd1
5572,Cluh
5573,1700007P06Rik
5574,Cbx4
5575,Accsl
5576,Nsf
5577,4930512H18Rik
5578,Edn1
5579,Elavl4
5580,Epm2aip1
5581,Palm2
5582,Tulp2
5583,Letm1
5584,Nadk2
5585,Wdr26
5586,Prss56
5587,4930470G03Rik
5588,Psma3
5589,Cacnb1
5590,Surf4
5591,Ncam2
5592,Zkscan14
5593,Gpr141
5594,Gm28707
5595,Eif4ebp1
5596,Gulp1
5597,Msto1
5598,Olfm3
5599,Dtl
5600,Gm4825
5601,Alad
5602,Gm10649
5603,Mtmr4
5604,Ubqln4
5605,Rtca
5606,Numbl
5607,Tinf2
5608,Ilf3
5609,Gm15060
5610,Gm11826
5611,Ccm2
5612,Pnisr
5613,Pank4
5614,Rpl9-ps7
5615,Gpat4
5616,Gm5614
5617,Irak3
5618,Rsl24d1
5619,Ddx42
5620,Macrod1
5621,Snrpg
5622,Kctd7
5623,Veph1
5624,Agap2
5625,Tbcb
5626,A330032B11Rik
5627,Tlk1
5628,Sec31a
5629,Cystm1
5630,2310014F06Rik
5631,Gm24205
5632,Etl4
5633,Gli1
5634,B4galt3
5635,Dpy19l4
5636,Emilin3
5637,Rptoros
5638,Zfp791
5639,Grn
5640,Atp5l
5641,Defb42
5642,Mfn2
5643,Gm9903
5644,Gcn1l1
5645,Cdca4
5646,Gm26652
5647,Cbln2
5648,Pla2g10
5649,Gm11084
5650,Mir1969
5651,Zfp78
5652,Cnbd2
5653,Katnbl1
5654,Fkbp15
5655,2700089I24Rik
5656,Mamdc2
5657,Rps15a-ps8
5658,Gm37548
5659,Gm4951
5660,Mak16
5661,A430110L20Rik
5662,Dazl
5663,D930030I03Rik
5664,Krtap7-1
5665,Ccdc112
5666,Emd
5667,Mrpl51
5668,Mir155hg
5669,Fam133b
5670,Gm10373
5671,Syne4
5672,Rbm20
5673,Phka1
5674,Cct8
5675,Bmper
5676,Gm17208
5677,n-R5s195
5678,Cecr2
5679,Gm10822
5680,Clcc1
5681,Gm16984
5682,Slc37a4
5683,Mypopos
5684,4930570G19Rik
5685,4933404O12Rik
5686,Rars2
5687,Btbd17
5688,Rab35
5689,Gm34267
5690,Gc
5691,Gm4651
5692,Rcor3
5693,Unc13a
5694,Gm26621
5695,Gm11210
5696,Gm14680
5697,Polr2a
5698,Rpusd2
5699,Mbnl2
5700,Zbtb24
5701,Comtd1
5702,A930041C12Rik
5703,Echs1
5704,Terf2ip
5705,Insl5
5706,1110046J04Rik
5707,Mill2
5708,Wrnip1
5709,Gm29480
5710,Camk2a
5711,Gm9828
5712,Ttc8
5713,Smyd3
5714,Bbx
5715,Plekhh3
5716,Gm26704
5717,Mapk8ip2
5718,Simc1
5719,Dusp8
5720,Usp18
5721,Mustn1
5722,Zmym5
5723,Llph-ps1
5724,Zfp330
5725,Hk2
5726,Ly6g5b
5727,2410004I01Rik
5728,Aqp9
5729,Gm15781
5730,Arhgap6
5731,Rnf43
5732,Gm26839
5733,Ttc12
5734,Ndufa6
5735,Zscan25
5736,Mrpl34
5737,Sh2d3c
5738,Amelx
5739,Hunk
5740,Abhd15
5741,Gm25501
5742,Cntn5
5743,Atp6ap2
5744,Mettl21a
5745,Gm19265
5746,A530053G22Rik
5747,Sarnp
5748,Erc2
5749,Snhg11
5750,Slc37a1
5751,Ptgs2
5752,Gm16675
5753,Hmgb1
5754,A230077H06Rik
5755,Ube2h
5756,Poc1a
5757,4930556G22Rik
5758,Xlr3a
5759,C1qtnf2
5760,Xrcc6
5761,Setd1b
5762,Gpr1
5763,Gm23834
5764,Rbm15
5765,Aspscr1
5766,Rsad2
5767,Rb1cc1
5768,Snx18
5769,Zfp563
5770,Ccdc116
5771,Tbc1d9b
5772,Psors1c2
5773,Gm17916
5774,Scn3a
5775,Abcg3
5776,Hhipl1
5777,Masp2
5778,Nphp4
5779,Trim66
5780,Gm9386
5781,Gm29331
5782,Scai
5783,Sil1
5784,Pja2
5785,P3h4
5786,Ppm1a
5787,Gm16618
5788,Gm16267
5789,Rplp1
5790,Adamts18
5791,Kcnn4
5792,Synm
5793,Rbm3os
5794,6820408C15Rik
5795,Scrn2
5796,Smoc1
5797,Gm12796
5798,Emg1
5799,Gm6034
5800,1700010B13Rik
5801,Enpp2
5802,Ppm1f
5803,Gm16337
5804,Tln1
5805,Gm43604
5806,Bid
5807,9430091E24Rik
5808,Cdh20
5809,Bdnf
5810,Gfra4
5811,Ttc9c
5812,Chmp7
5813,Chrm3
5814,C030005K06Rik
5815,Gm5844
5816,Mir6236
5817,Mpp2
5818,Gm28052
5819,Gm11852
5820,Thnsl1
5821,Tcf7l1
5822,4930599N24Rik
5823,Mgat5
5824,Sidt1
5825,Ythdf1
5826,Bmp5
5827,Glb1
5828,Wbp5
5829,Mmp24
5830,Gm43622
5831,Fbxo25
5832,Gab1
5833,Hnrnpk
5834,Gm14026
5835,Nt5m
5836,Gm26551
5837,Amt
5838,Hivep3
5839,Dstyk
5840,Cngb1
5841,Gm340
5842,Slc16a1
5843,Pkhd1l1
5844,Arhgap23
5845,Gm20404
5846,Mcam
5847,Ammecr1
5848,Kcna4
5849,Hivep2
5850,Dnajc10
5851,Cabp1
5852,Galnt1
5853,C130013H08Rik
5854,Shb
5855,Tmem65
5856,Cds1
5857,Gm26763
5858,Stx4a
5859,Rbpms2
5860,1700040L02Rik
5861,Egr1
5862,Col4a3bp
5863,Slc25a30
5864,Uchl4
5865,Gm16379
5866,Fbxo3
5867,Gm13815
5868,Rabggtb
5869,Trim36
5870,Lgr6
5871,Gm43598
5872,Maob
5873,Omd
5874,Acp2
5875,Znrd1as
5876,Tssc1
5877,Igsf3
5878,Gm19325
5879,Dnah3
5880,Gm12973
5881,Marf1
5882,Pla2g7
5883,Poln
5884,Prdm15
5885,Fam188a
5886,Pms1
5887,Gm15834
5888,Phactr3
5889,Trp73
5890,Plxdc2
5891,Itga9
5892,Mtmr3
5893,Zdhhc11
5894,Fndc1
5895,Flg2
5896,Ccdc117
5897,Rnf185
5898,Gm7457
5899,Dock2
5900,Gm23020
5901,Ube2l3
5902,Cdc42ep4
5903,Dpm2
5904,Lsm2
5905,Inip
5906,Gucy2c
5907,Pde12
5908,Tbr1
5909,Gm10684
5910,Kif1c
5911,Trim13
5912,Cdc34
5913,Pdgfd
5914,Nr4a2
5915,Prodh
5916,Lzts3
5917,Zfp938
5918,Adap2os
5919,3110045C21Rik
5920,Rhobtb3
5921,Ncoa2
5922,Insl6
5923,Ripk2
5924,2610021A01Rik
5925,2610203C20Rik
5926,4930405D11Rik
5927,Ftx
5928,Ccdc28a
5929,Gm11659
5930,Flrt2
5931,Cenpf
5932,Gm29642
5933,Kansl1l
5934,Gm11042
5935,Hecw2
5936,6330549D23Rik
5937,Ldoc1l
5938,Lrrc48
5939,Itgb5
5940,Zfp764
5941,Szt2
5942,Cenpq
5943,Mal
5944,Gm13594
5945,Tm2d1
5946,Tsks
5947,Rpap2
5948,Sept7
5949,Gm12002
5950,Dsg1c
5951,Vmn2r108
5952,Rfng
5953,Ccdc148
5954,Slc5a10
5955,Dnd1
5956,Surf2
5957,Bag6
5958,Tmem176a
5959,1700086L19Rik
5960,Anapc11
5961,Qser1
5962,Rab11b
5963,Crhr1
5964,Cux2
5965,Gm6588
5966,Pign
5967,Zfp787
5968,Gm3411
5969,Zbtb45
5970,Tmem57
5971,Zfp174
5972,4921536K21Rik
5973,Zfp524
5974,Gm17484
5975,Pbrm1
5976,Col23a1
5977,AI846148
5978,Nphs1
5979,Man1c1
5980,P2rx6
5981,Sh3gl3
5982,Creld1
5983,Pdxdc1
5984,Gm37584
5985,Zdhhc24
5986,Mogat2
5987,Sgcb
5988,Fdx1l
5989,Spata2
5990,Gm11376
5991,Tlcd1
5992,Slit3
5993,Smim7
5994,Slc38a10
5995,Smpdl3a
5996,Gm10570
5997,Fam178b
5998,Sclt1
5999,Tdrd1
6000,Vcl
6001,Lyrm5
6002,Rhbdf2
6003,Acad9
6004,Ghitm
6005,Cort
6006,Gt(ROSA)26Sor
6007,Zkscan17
6008,Phldb2
6009,Slc1a6
6010,Samhd1
6011,Cav2
6012,Gm12451
6013,4930471M09Rik
6014,Naprt
6015,Capza1
6016,Oaz3
6017,Timm8b
6018,Setx
6019,Tyrp1
6020,Fastk
6021,Cant1
6022,Rps27a-ps1
6023,Ikbip
6024,Plekha3
6025,Gm15764
6026,Irf2
6027,Gclc
6028,Gpatch11
6029,Vmn2r-ps133
6030,Dok1
6031,Guca1b
6032,Stag2
6033,Spata5l1
6034,Vipr2
6035,Zscan12
6036,D830044I16Rik
6037,Gfm1
6038,Ppm1e
6039,Nr2f2
6040,2900092C05Rik
6041,Arhgef15
6042,Usp47
6043,Zcchc9
6044,Zfp112
6045,Tgfbr2
6046,Gm11681
6047,Zfp646
6048,Hnrnpa1
6049,Ankhd1
6050,Gm20754
6051,Ubtd2
6052,Shisa2
6053,Slc41a3
6054,Sf3b4
6055,Rps6-ps4
6056,Foxn2
6057,Cfap45
6058,Fjx1
6059,0610025J13Rik
6060,Plvap
6061,Gm9701
6062,Rabgap1l
6063,Ing3
6064,Rnf225
6065,Tmem51
6066,Mrpl16
6067,Tmem43
6068,Gm10059
6069,Copg1
6070,Kcnh3
6071,Fam83h
6072,Stard6
6073,Theg
6074,Vwc2l
6075,Sidt2
6076,Gm12193
6077,Gm14830
6078,St8sia4
6079,Jam2
6080,Gm12224
6081,Gm26691
6082,Tma16
6083,Kat2b
6084,Myo16
6085,Gm8281
6086,Haus1
6087,Zfand3
6088,Appl2
6089,Gm15207
6090,2610307P16Rik
6091,Ap5b1
6092,Spag7
6093,Gm13619
6094,Tph2
6095,Gm17660
6096,Fam149a
6097,Gprasp1
6098,Gm26912
6099,Egfem1
6100,1700123O20Rik
6101,Mylk
6102,Gm11973
6103,Gm1141
6104,Gm42902
6105,Nadsyn1
6106,Pprc1
6107,Dock10
6108,Mzt1
6109,Gm38304
6110,Itgax
6111,Mfge8
6112,2810030D12Rik
6113,4930452B06Rik
6114,Lpcat4
6115,Mex3c
6116,Dsc1
6117,Gm38391
6118,Gm1720
6119,Gm16133
6120,Edc3
6121,Ptms
6122,Vmn2r45
6123,Tkt
6124,Fbxo7
6125,Mrpl47
6126,Ndufb3
6127,Npl
6128,Xkr8
6129,Mir344b
6130,Cyp4v3
6131,Tmem263
6132,Gm13449
6133,Gm26359
6134,Cdh23
6135,Ssbp1
6136,Tnfrsf25
6137,Brf2
6138,Garnl3
6139,Gm20431
6140,Rbm18
6141,Ddx55
6142,Gm14004
6143,Klf3
6144,Llph
6145,Rcor1
6146,Zmat3
6147,Sh2d4a
6148,Mfsd7a
6149,Ctdnep1
6150,Gm13563
6151,Gm20515
6152,Ccdc150
6153,Bzw1
6154,Clgn
6155,Hist1h1d
6156,Zdhhc6
6157,Dok5
6158,Gm10138
6159,Gm15607
6160,Gm26538
6161,Fam114a1
6162,Slc25a16
6163,Gm15983
6164,B4galt5
6165,Lamtor4
6166,Gm12285
6167,Scnn1b
6168,Pno1
6169,Unc50
6170,Gm29707
6171,Cnpy3
6172,Vegfa
6173,Tmem200c
6174,Ccnb2
6175,Slc46a1
6176,Tapt1
6177,Gm13337
6178,Ccdc78
6179,Tgm1
6180,2700097O09Rik
6181,Fam118a
6182,4930556N13Rik
6183,Cd101
6184,Gm22127
6185,Gm6654
6186,Ankmy2
6187,Dst
6188,Cct6b
6189,Stox1
6190,Snrnp27
6191,Adamtsl4
6192,Enah
6193,Scaf11
6194,Dnajb1
6195,Hmgcl
6196,Cby1
6197,Rapgef5
6198,Yeats2
6199,Gpr39
6200,1700003L19Rik
6201,Gm28438
6202,2610318N02Rik
6203,Nt5dc3
6204,Gm43477
6205,Zscan20
6206,Kctd20
6207,Zkscan8
6208,Ap1s3
6209,C77080
6210,Epb41l5
6211,Dopey2
6212,Gm43451
6213,Gm20045
6214,Hn1l
6215,Zfp36l1
6216,AA415398
6217,Ero1l
6218,Slc25a29
6219,Chrna5
6220,Rpl13-ps3
6221,Ly86
6222,Gm28175
6223,Gm6602
6224,Gm37151
6225,Gm26643
6226,Gm42903
6227,Papd5
6228,Esr2
6229,Add1
6230,Gpr149
6231,Dhx58os
6232,A230004M16Rik
6233,Rras
6234,Dtwd2
6235,Sorbs2
6236,Gm43608
6237,Nthl1
6238,Ankrd40
6239,Gm1123
6240,Stx16
6241,Capn3
6242,Gm26636
6243,Casd1
6244,AU021092
6245,Dhdds
6246,Gm9083
6247,Taf12
6248,Kcne1l
6249,Gm29202
6250,Galntl5
6251,Kif1b
6252,Cwc25
6253,Cnih2
6254,Gm17518
6255,Pacsin3
6256,Rab10
6257,St5
6258,Stil
6259,Gm15706
6260,Pde11a
6261,Plcg2
6262,Rbak
6263,4930548H24Rik
6264,4930513D17Rik
6265,Tmem108
6266,Zfp772
6267,Abhd17a
6268,Uaca
6269,Zfp937
6270,Gm26596
